KODTOV;kolvo_sale;DATA;kolvo_ost
425799;1.00;2023-09-18;33.00
425799;3.00;2023-08-05;92.00
425799;1.00;2023-08-24;42.00
425799;1.00;2023-09-22;44.00
425799;2.00;2023-09-24;41.00
425799;1.00;2023-08-31;39.00
425799;1.00;2023-09-13;33.00
425799;2.00;2023-08-06;86.00
425799;1.00;2023-08-25;41.00
425799;2.00;2023-09-23;43.00
425799;1.00;2023-08-16;39.00
425799;2.00;2023-08-19;84.00
425799;1.00;2023-09-30;41.00
425799;1.00;2023-08-01;49.00
425799;2.00;2023-08-07;41.00
425799;2.00;2023-08-17;44.00
425799;1.00;2023-08-20;40.00
425799;1.00;2023-09-08;40.00
425799;2.00;2023-08-21;39.00
425799;1.00;2023-08-02;48.00
425799;1.00;2023-09-03;30.00
425799;1.00;2023-09-16;40.00
425799;1.00;2023-09-05;23.00
425799;1.00;2023-09-15;47.00
425799;1.00;2023-09-28;42.00
425799;1.00;2023-08-22;37.00
425799;1.00;2023-08-28;40.00
425799;1.00;2023-09-01;38.00
425800;2.00;2023-08-31;46.00
425800;1.00;2023-09-05;18.00
425800;2.00;2023-09-07;13.00
425800;1.00;2023-08-08;29.00
425800;1.00;2023-09-12;11.00
425801;1.00;2023-09-28;24.00
425801;2.00;2023-08-10;30.00
425801;1.00;2023-09-17;22.00
425801;1.00;2023-08-04;25.00
425801;2.00;2023-08-02;42.00
425801;1.00;2023-09-22;19.00
425801;1.00;2023-08-01;22.00
425801;1.00;2023-08-17;26.00
425801;2.00;2023-08-31;17.00
425801;2.00;2023-09-30;22.00
425803;2.00;2023-08-30;130.00
425803;1.00;2023-09-18;62.00
425803;1.00;2023-08-06;85.00
425803;1.00;2023-09-13;53.00
425803;1.00;2023-09-20;60.00
425803;1.00;2023-08-03;100.00
425803;2.00;2023-08-12;156.00
425803;3.00;2023-08-22;172.00
425803;2.00;2023-08-31;174.00
425803;3.00;2023-09-10;150.00
425803;1.00;2023-09-23;68.00
425803;1.00;2023-09-26;59.00
425803;3.00;2023-08-26;228.00
425803;1.00;2023-08-29;66.00
425803;1.00;2023-09-14;64.00
425803;2.00;2023-09-27;116.00
425803;1.00;2023-08-02;77.00
425803;1.00;2023-08-18;96.00
425803;1.00;2023-09-19;61.00
425803;1.00;2023-08-04;86.00
425803;1.00;2023-09-28;80.00
425803;1.00;2023-08-09;76.00
425803;1.00;2023-08-28;67.00
425803;1.00;2023-09-16;63.00
425803;2.00;2023-08-10;174.00
425803;4.00;2023-09-11;216.00
425803;1.00;2023-09-24;67.00
425803;1.00;2023-08-01;78.00
425803;1.00;2023-08-07;84.00
425803;1.00;2023-08-14;69.00
425803;1.00;2023-08-17;97.00
425803;1.00;2023-08-20;95.00
425803;1.00;2023-08-21;94.00
425803;2.00;2023-09-12;62.00
425803;2.00;2023-09-22;154.00
425804;1.00;2023-09-28;58.00
425804;2.00;2023-08-10;65.00
425804;1.00;2023-09-14;83.00
425804;2.00;2023-09-27;128.00
425804;2.00;2023-09-30;112.00
425804;1.00;2023-09-04;65.00
425804;3.00;2023-09-10;192.00
425804;1.00;2023-09-13;60.00
425804;1.00;2023-08-05;55.00
425804;1.00;2023-08-18;59.00
425804;1.00;2023-09-09;65.00
425804;1.00;2023-09-29;57.00
425804;1.00;2023-09-08;66.00
425804;2.00;2023-08-11;126.00
425804;1.00;2023-08-27;46.00
425804;2.00;2023-09-15;156.00
425804;1.00;2023-08-09;54.00
425804;1.00;2023-08-12;61.00
425804;3.00;2023-08-22;135.00
425804;5.00;2023-08-25;208.00
425804;1.00;2023-08-28;45.00
425804;2.00;2023-08-21;94.00
425804;1.00;2023-09-20;72.00
425804;2.00;2023-09-26;132.00
425804;1.00;2023-08-24;53.00
425804;1.00;2023-09-19;73.00
425804;1.00;2023-08-26;47.00
425804;1.00;2023-09-11;61.00
425804;2.00;2023-09-24;138.00
425804;1.00;2023-08-14;56.00
425804;1.00;2023-08-20;48.00
425804;4.00;2023-09-02;138.00
425804;2.00;2023-09-18;152.00
425804;1.00;2023-09-25;67.00
425805;1.00;2023-08-28;14.00
425805;4.00;2023-09-06;22.00
425805;2.00;2023-09-04;15.00
425805;1.00;2023-09-27;28.00
425805;1.00;2023-09-15;26.00
425805;1.00;2023-08-03;16.00
425805;1.00;2023-09-01;16.00
425805;1.00;2023-08-07;14.00
425805;2.00;2023-08-10;24.00
425805;2.00;2023-09-05;26.00
425805;1.00;2023-09-21;29.00
425805;1.00;2023-08-02;12.00
425805;1.00;2023-09-29;27.00
425805;1.00;2023-08-11;10.00
425805;4.00;2023-08-23;18.00
425805;1.00;2023-09-18;25.00
425805;1.00;2023-08-14;9.00
425805;2.00;2023-08-30;26.00
425806;2.00;2023-09-13;15.00
425806;3.00;2023-08-30;18.00
425806;1.00;2023-09-20;13.00
425807;1.00;2023-08-01;16.00
425807;2.00;2023-09-21;22.00
425807;2.00;2023-08-30;12.00
425808;1.00;2023-08-11;17.00
425808;1.00;2023-09-06;18.00
425808;2.00;2023-08-25;23.00
425808;1.00;2023-08-15;15.00
425808;2.00;2023-08-09;20.00
425808;1.00;2023-08-17;13.00
425810;1.00;2023-08-08;6.00
425810;2.00;2023-08-24;5.00
425811;2.00;2023-08-15;44.00
425811;1.00;2023-09-03;41.00
425811;1.00;2023-09-15;41.00
425811;2.00;2023-09-14;43.00
425811;2.00;2023-08-09;64.00
425811;1.00;2023-08-12;26.00
425811;1.00;2023-08-11;29.00
425811;1.00;2023-08-18;29.00
425811;4.00;2023-09-19;108.00
425811;1.00;2023-08-14;23.00
425811;1.00;2023-08-16;19.00
425812;1.00;2023-09-19;10.00
425812;1.00;2023-09-29;19.00
425812;1.00;2023-08-20;19.00
425812;1.00;2023-09-07;17.00
425812;1.00;2023-09-11;16.00
425812;1.00;2023-08-23;17.00
425812;3.00;2023-09-13;14.00
425860;1.00;2023-09-15;14.00
425860;1.00;2023-09-07;18.00
425860;1.00;2023-08-07;9.00
425860;2.00;2023-08-23;16.00
425861;1.00;2023-08-08;16.00
425861;1.00;2023-08-14;17.00
425861;1.00;2023-08-19;11.00
425861;5.00;2023-08-16;16.00
425861;2.00;2023-08-05;20.00
425861;1.00;2023-09-08;18.00
425862;1.00;2023-09-10;7.00
425862;3.00;2023-08-17;5.00
427620;1.00;2023-08-07;39.00
427620;1.00;2023-08-17;34.00
427620;1.00;2023-08-16;35.00
427620;1.00;2023-09-11;39.00
427620;1.00;2023-09-17;36.00
427620;1.00;2023-09-29;27.00
427620;1.00;2023-09-25;31.00
427620;2.00;2023-09-15;38.00
427620;1.00;2023-09-28;28.00
427620;1.00;2023-08-03;32.00
427620;1.00;2023-09-01;31.00
427620;1.00;2023-08-06;40.00
427620;1.00;2023-08-15;36.00
427620;1.00;2023-09-07;29.00
427621;1.00;2023-09-04;3.00
427621;1.00;2023-08-17;17.00
427621;1.00;2023-08-28;11.00
427621;2.00;2023-08-19;16.00
427621;1.00;2023-09-17;1.00
427621;1.00;2023-08-07;26.00
427621;1.00;2023-09-11;2.00
427621;3.00;2023-08-21;28.00
434957;1.00;2023-09-09;42.00
434957;5.00;2023-08-20;24.00
434957;1.00;2023-09-11;41.00
434957;8.00;2023-08-22;19.00
434957;1.00;2023-09-20;33.00
434960;1.00;2023-09-30;49.00
434960;8.00;2023-08-02;96.00
434960;5.00;2023-09-13;62.00
434960;1.00;2023-08-27;66.00
434960;2.00;2023-08-08;51.00
434960;3.00;2023-08-12;118.00
434960;1.00;2023-08-26;67.00
434960;1.00;2023-09-05;63.00
434960;1.00;2023-09-24;51.00
434960;1.00;2023-09-22;52.00
434960;1.00;2023-09-25;50.00
434960;1.00;2023-09-16;55.00
434963;4.00;2023-08-26;NULL
435397;1.00;2023-08-26;13.00
435397;1.00;2023-08-03;11.00
435397;1.00;2023-08-09;10.00
435397;1.00;2023-09-23;25.00
435397;1.00;2023-09-03;22.00
435397;2.00;2023-08-13;9.00
435397;1.00;2023-09-22;28.00
435398;2.00;2023-09-11;21.00
435398;1.00;2023-08-17;16.00
435398;3.00;2023-08-20;26.00
435398;2.00;2023-08-11;20.00
435398;1.00;2023-09-20;18.00
435398;1.00;2023-08-21;6.00
435398;1.00;2023-09-03;24.00
435398;1.00;2023-09-23;16.00
435398;1.00;2023-08-03;24.00
435400;2.00;2023-08-03;32.00
435400;1.00;2023-08-09;26.00
435400;1.00;2023-08-28;22.00
435400;1.00;2023-09-10;24.00
435400;1.00;2023-09-20;15.00
435400;1.00;2023-09-23;11.00
435400;1.00;2023-09-29;31.00
435400;1.00;2023-08-30;21.00
435400;2.00;2023-09-12;46.00
435400;1.00;2023-08-10;25.00
435400;1.00;2023-08-19;30.00
435400;1.00;2023-09-24;22.00
435400;1.00;2023-08-17;32.00
435400;1.00;2023-08-27;23.00
435400;1.00;2023-09-17;18.00
435400;1.00;2023-08-24;24.00
435400;1.00;2023-08-22;28.00
435402;2.00;2023-08-25;3.00
435402;1.00;2023-08-23;3.00
435404;1.00;2023-09-22;3.00
435404;1.00;2023-09-04;10.00
435405;1.00;2023-09-04;23.00
435405;1.00;2023-08-07;17.00
435405;1.00;2023-08-05;21.00
435405;2.00;2023-08-04;23.00
435405;5.00;2023-09-20;15.00
435405;1.00;2023-09-23;9.00
435405;1.00;2023-08-15;23.00
435405;2.00;2023-08-25;18.00
435405;1.00;2023-08-01;25.00
435405;2.00;2023-09-09;40.00
435405;1.00;2023-09-28;12.00
435406;4.00;2023-08-14;60.00
435406;1.00;2023-08-02;17.00
435406;1.00;2023-08-05;16.00
435406;1.00;2023-09-19;9.00
435406;1.00;2023-09-13;12.00
435406;1.00;2023-09-11;15.00
435406;1.00;2023-09-17;10.00
435406;1.00;2023-09-15;11.00
435406;3.00;2023-08-01;40.00
435406;1.00;2023-09-10;16.00
435408;2.00;2023-09-09;27.00
435408;2.00;2023-09-10;25.00
435408;3.00;2023-09-13;36.00
435408;1.00;2023-09-11;22.00
435408;3.00;2023-09-15;15.00
435408;1.00;2023-09-26;19.00
435408;1.00;2023-08-27;34.00
435408;1.00;2023-09-06;30.00
435408;1.00;2023-09-25;20.00
435408;1.00;2023-08-09;24.00
435409;1.00;2023-09-28;22.00
435409;2.00;2023-08-16;50.00
435409;1.00;2023-09-21;15.00
435409;1.00;2023-08-22;20.00
435409;2.00;2023-08-18;23.00
435409;1.00;2023-09-22;14.00
435409;1.00;2023-09-09;24.00
435409;1.00;2023-08-26;17.00
435409;2.00;2023-09-11;46.00
435409;1.00;2023-09-24;24.00
435409;2.00;2023-08-05;56.00
435409;1.00;2023-08-27;15.00
435409;2.00;2023-09-14;17.00
435409;1.00;2023-08-21;21.00
435409;1.00;2023-09-29;21.00
435411;1.00;2023-09-03;60.00
435411;1.00;2023-09-19;42.00
435411;1.00;2023-09-26;39.00
435411;1.00;2023-09-01;41.00
435411;2.00;2023-09-04;118.00
435411;1.00;2023-09-23;33.00
435411;2.00;2023-08-10;30.00
435411;1.00;2023-08-13;56.00
435411;1.00;2023-08-08;33.00
435411;1.00;2023-08-11;28.00
435411;1.00;2023-08-12;58.00
435411;1.00;2023-08-15;53.00
435411;1.00;2023-08-31;44.00
435411;3.00;2023-09-29;135.00
435411;1.00;2023-08-03;20.00
435411;1.00;2023-09-14;51.00
435411;1.00;2023-08-07;36.00
435411;1.00;2023-08-26;51.00
435411;1.00;2023-09-11;55.00
435411;2.00;2023-09-21;76.00
435411;3.00;2023-08-24;44.00
435411;1.00;2023-09-12;54.00
435411;2.00;2023-08-06;38.00
435411;1.00;2023-08-16;52.00
435411;1.00;2023-08-19;59.00
435411;1.00;2023-08-22;48.00
435411;5.00;2023-08-20;58.00
435411;3.00;2023-08-01;60.00
435411;1.00;2023-08-14;54.00
435411;1.00;2023-08-21;52.00
435411;1.00;2023-09-22;34.00
435420;1.00;2023-08-27;14.00
435420;1.00;2023-09-22;8.00
435420;1.00;2023-08-19;15.00
435420;1.00;2023-09-17;11.00
435420;1.00;2023-09-27;6.00
435420;1.00;2023-09-25;6.00
435420;1.00;2023-09-02;12.00
435420;1.00;2023-09-28;5.00
435420;1.00;2023-08-03;16.00
435420;1.00;2023-09-01;13.00
435421;1.00;2023-08-27;17.00
435421;1.00;2023-09-08;12.00
435421;1.00;2023-09-03;16.00
435421;1.00;2023-09-17;12.00
435421;2.00;2023-09-20;9.00
435421;1.00;2023-09-25;4.00
435421;1.00;2023-09-13;11.00
435421;1.00;2023-09-04;13.00
435422;2.00;2023-08-03;48.00
435422;1.00;2023-08-09;17.00
435422;1.00;2023-09-01;20.00
435422;1.00;2023-09-14;18.00
435422;1.00;2023-08-01;25.00
435422;1.00;2023-08-11;15.00
435422;1.00;2023-09-09;24.00
435422;1.00;2023-09-12;22.00
435422;1.00;2023-09-18;20.00
435422;2.00;2023-09-21;36.00
435422;1.00;2023-08-28;25.00
435422;1.00;2023-08-31;22.00
435422;1.00;2023-09-26;35.00
435422;1.00;2023-09-04;16.00
435422;1.00;2023-09-07;13.00
435422;2.00;2023-08-27;54.00
435422;1.00;2023-09-15;17.00
435422;2.00;2023-08-23;58.00
435422;1.00;2023-09-11;23.00
435422;1.00;2023-09-20;19.00
435422;3.00;2023-09-29;126.00
435422;1.00;2023-09-05;15.00
435422;1.00;2023-09-06;14.00
435422;1.00;2023-09-25;37.00
435423;2.00;2023-08-15;68.00
435423;3.00;2023-08-31;75.00
435423;2.00;2023-08-05;48.00
435423;2.00;2023-08-11;68.00
435423;1.00;2023-08-27;44.00
435423;1.00;2023-08-30;28.00
435423;3.00;2023-09-20;183.00
435423;2.00;2023-08-04;42.00
435423;3.00;2023-08-10;111.00
435423;1.00;2023-08-17;30.00
435423;1.00;2023-09-05;55.00
435423;2.00;2023-09-09;156.00
435423;3.00;2023-09-22;114.00
435423;1.00;2023-09-28;53.00
435423;1.00;2023-08-09;41.00
435423;2.00;2023-08-28;84.00
435423;1.00;2023-09-03;59.00
435423;2.00;2023-09-26;118.00
435423;1.00;2023-08-07;44.00
435423;2.00;2023-09-08;73.00
435423;2.00;2023-09-21;58.00
435423;2.00;2023-09-24;130.00
435423;1.00;2023-08-13;38.00
435423;3.00;2023-09-04;116.00
435423;1.00;2023-09-30;70.00
435423;1.00;2023-08-24;39.00
435423;3.00;2023-09-15;138.00
435423;1.00;2023-09-25;61.00
435423;1.00;2023-09-10;76.00
435423;2.00;2023-09-29;144.00
435423;3.00;2023-09-11;150.00
435423;1.00;2023-08-03;43.00
435423;2.00;2023-08-22;82.00
435427;1.00;2023-08-18;10.00
435427;2.00;2023-09-03;24.00
435427;1.00;2023-09-13;5.00
435427;2.00;2023-09-01;5.00
435427;1.00;2023-09-08;8.00
435427;1.00;2023-09-14;4.00
435427;1.00;2023-09-30;21.00
435427;1.00;2023-09-23;12.00
435427;1.00;2023-08-17;11.00
435427;1.00;2023-09-12;7.00
435427;2.00;2023-09-16;15.00
435429;1.00;2023-09-03;23.00
435429;2.00;2023-09-12;34.00
435429;1.00;2023-09-10;18.00
435429;1.00;2023-09-22;11.00
435429;3.00;2023-09-05;44.00
435429;2.00;2023-08-08;20.00
435429;1.00;2023-08-14;26.00
435429;1.00;2023-08-29;25.00
435429;1.00;2023-09-08;19.00
435429;1.00;2023-09-14;13.00
435429;1.00;2023-09-21;12.00
435429;1.00;2023-09-30;18.00
435463;1.00;2023-08-08;33.00
435463;3.00;2023-08-17;87.00
435463;2.00;2023-09-08;50.00
435463;1.00;2023-08-05;35.00
435463;1.00;2023-08-19;25.00
435463;2.00;2023-09-01;31.00
435463;1.00;2023-09-03;28.00
435463;1.00;2023-09-30;18.00
435463;1.00;2023-09-02;29.00
435463;1.00;2023-09-05;27.00
435463;1.00;2023-09-11;22.00
435463;1.00;2023-08-20;22.00
435463;1.00;2023-09-09;23.00
435464;1.00;2023-09-08;21.00
435464;1.00;2023-08-01;16.00
435464;1.00;2023-09-18;18.00
435464;2.00;2023-09-28;20.00
435464;1.00;2023-09-11;19.00
435464;1.00;2023-09-21;14.00
435464;1.00;2023-09-24;12.00
435464;1.00;2023-09-27;11.00
435464;5.00;2023-08-16;72.00
435464;1.00;2023-09-30;8.00
435464;2.00;2023-08-04;15.00
435464;2.00;2023-08-17;38.00
435464;1.00;2023-09-09;20.00
435464;1.00;2023-08-05;21.00
435464;1.00;2023-09-29;8.00
435466;3.00;2023-08-18;20.00
435466;2.00;2023-08-01;22.00
435466;1.00;2023-08-12;19.00
435466;1.00;2023-08-22;16.00
435466;1.00;2023-08-03;18.00
435466;1.00;2023-08-10;14.00
435466;1.00;2023-09-11;17.00
435466;1.00;2023-09-14;14.00
435466;2.00;2023-09-10;19.00
435466;1.00;2023-09-13;16.00
435466;1.00;2023-08-04;17.00
435466;2.00;2023-08-07;16.00
435466;1.00;2023-09-05;21.00
435466;1.00;2023-08-19;17.00
435466;1.00;2023-09-22;13.00
435466;1.00;2023-08-14;18.00
435469;2.00;2023-09-29;20.00
435469;1.00;2023-08-22;12.00
435470;1.00;2023-08-22;5.00
435470;2.00;2023-08-26;3.00
435470;1.00;2023-09-21;8.00
435470;1.00;2023-09-29;7.00
435470;1.00;2023-08-16;6.00
435470;1.00;2023-08-04;8.00
435471;1.00;2023-09-06;27.00
435471;2.00;2023-09-19;32.00
435471;2.00;2023-08-04;84.00
435471;1.00;2023-08-20;43.00
435471;1.00;2023-09-28;23.00
435471;1.00;2023-08-26;35.00
435471;1.00;2023-08-29;26.00
435471;1.00;2023-09-04;28.00
435471;2.00;2023-09-14;37.00
435471;1.00;2023-09-27;24.00
435471;3.00;2023-08-09;78.00
435471;3.00;2023-09-10;150.00
435471;2.00;2023-09-26;64.00
435471;2.00;2023-09-29;96.00
435471;1.00;2023-09-17;33.00
435471;1.00;2023-09-20;30.00
435471;2.00;2023-09-30;92.00
435471;1.00;2023-08-02;44.00
435471;1.00;2023-08-15;39.00
435471;2.00;2023-09-13;80.00
435471;1.00;2023-09-16;34.00
435471;1.00;2023-09-23;22.00
435471;1.00;2023-09-25;33.00
435471;1.00;2023-08-01;45.00
435471;1.00;2023-09-21;23.00
435471;1.00;2023-08-07;40.00
435471;2.00;2023-08-30;50.00
435471;2.00;2023-09-15;70.00
435471;1.00;2023-08-24;42.00
435471;1.00;2023-08-03;43.00
435471;1.00;2023-08-19;44.00
435471;3.00;2023-08-12;126.00
435471;2.00;2023-08-28;34.00
435472;1.00;2023-08-06;46.00
435472;2.00;2023-08-25;56.00
435472;2.00;2023-09-07;20.00
435472;1.00;2023-08-19;43.00
435472;2.00;2023-08-26;52.00
435472;2.00;2023-09-01;12.00
435472;1.00;2023-09-14;21.00
435472;2.00;2023-09-30;108.00
435472;1.00;2023-08-08;45.00
435472;3.00;2023-08-27;42.00
435472;2.00;2023-09-06;24.00
435472;1.00;2023-09-16;58.00
435472;1.00;2023-09-25;55.00
435472;1.00;2023-08-01;51.00
435472;2.00;2023-08-30;16.00
435472;6.00;2023-09-05;84.00
435472;2.00;2023-09-12;48.00
435472;3.00;2023-09-15;60.00
435472;2.00;2023-09-28;96.00
435472;1.00;2023-08-21;42.00
435472;2.00;2023-09-09;64.00
435472;3.00;2023-09-26;108.00
435472;1.00;2023-08-16;47.00
435472;1.00;2023-09-24;59.00
435472;1.00;2023-08-12;51.00
435472;2.00;2023-09-23;98.00
435472;1.00;2023-08-03;47.00
435472;1.00;2023-08-29;9.00
435472;1.00;2023-09-17;54.00
435472;1.00;2023-09-21;53.00
435472;3.00;2023-08-02;150.00
435474;1.00;2023-09-17;13.00
435474;1.00;2023-08-22;21.00
435474;1.00;2023-09-09;17.00
435474;1.00;2023-08-01;16.00
435474;2.00;2023-09-28;22.00
435474;1.00;2023-08-14;22.00
435474;3.00;2023-08-03;30.00
435474;2.00;2023-08-12;48.00
435474;1.00;2023-08-28;20.00
435474;2.00;2023-09-10;17.00
435474;1.00;2023-09-23;12.00
435474;1.00;2023-09-01;19.00
435478;1.00;2023-09-24;10.00
435478;1.00;2023-08-19;7.00
435478;2.00;2023-09-07;10.00
435478;1.00;2023-09-17;17.00
435478;2.00;2023-09-23;12.00
435478;1.00;2023-08-15;4.00
435478;3.00;2023-09-13;20.00
435478;2.00;2023-09-20;14.00
435478;1.00;2023-09-26;9.00
435478;1.00;2023-09-30;4.00
435478;1.00;2023-08-13;5.00
435478;1.00;2023-09-27;7.00
435478;1.00;2023-08-27;12.00
435478;1.00;2023-08-30;8.00
435478;3.00;2023-08-28;11.00
435479;1.00;2023-09-07;14.00
435479;1.00;2023-09-17;9.00
435479;2.00;2023-09-13;11.00
435479;2.00;2023-09-29;12.00
435479;2.00;2023-09-09;11.00
435479;2.00;2023-08-01;14.00
435479;1.00;2023-09-18;8.00
435479;1.00;2023-08-03;5.00
435479;2.00;2023-08-04;4.00
435479;1.00;2023-08-07;6.00
435480;2.00;2023-09-19;14.00
435480;1.00;2023-08-14;10.00
435480;1.00;2023-08-09;15.00
435480;2.00;2023-08-12;24.00
435480;2.00;2023-09-07;16.00
435480;1.00;2023-09-29;17.00
435480;1.00;2023-09-17;17.00
435480;2.00;2023-09-18;16.00
435480;2.00;2023-09-21;12.00
435480;1.00;2023-08-10;14.00
435480;1.00;2023-09-14;12.00
435480;2.00;2023-09-23;20.00
435480;1.00;2023-08-15;9.00
435480;1.00;2023-09-24;8.00
435480;1.00;2023-08-07;16.00
435480;1.00;2023-08-02;17.00
435480;1.00;2023-08-31;12.00
435480;2.00;2023-09-03;22.00
435493;1.00;2023-08-01;23.00
435493;1.00;2023-09-24;35.00
435493;1.00;2023-08-13;34.00
435493;1.00;2023-08-26;31.00
435493;1.00;2023-08-29;26.00
435493;3.00;2023-09-11;69.00
435493;2.00;2023-08-15;62.00
435493;2.00;2023-08-28;28.00
435493;1.00;2023-09-09;29.00
435493;2.00;2023-08-08;56.00
435493;2.00;2023-08-27;60.00
435493;1.00;2023-08-25;32.00
435493;1.00;2023-09-01;24.00
435493;1.00;2023-09-04;28.00
435493;1.00;2023-08-30;25.00
435493;1.00;2023-08-09;26.00
435493;1.00;2023-09-10;26.00
435493;1.00;2023-09-16;32.00
435493;2.00;2023-08-14;66.00
435493;1.00;2023-08-21;28.00
435493;1.00;2023-09-03;29.00
435493;1.00;2023-09-28;32.00
435493;1.00;2023-08-03;20.00
435493;1.00;2023-08-04;19.00
435493;1.00;2023-08-17;25.00
435493;1.00;2023-08-23;27.00
435494;1.00;2023-08-01;7.00
435494;1.00;2023-08-14;6.00
438220;1.00;2023-09-11;5.00
438220;2.00;2023-09-09;5.00
439408;1.00;2023-09-17;10.00
439408;5.00;2023-09-18;27.00
439408;1.00;2023-08-28;19.00
439408;1.00;2023-08-24;20.00
439408;1.00;2023-09-16;12.00
439408;1.00;2023-09-06;14.00
439408;1.00;2023-09-27;8.00
439408;1.00;2023-08-07;16.00
439408;1.00;2023-08-30;18.00
439409;1.00;2023-08-13;15.00
439409;1.00;2023-08-16;14.00
439409;2.00;2023-09-06;6.00
439409;1.00;2023-09-16;1.00
439409;1.00;2023-09-10;3.00
439409;1.00;2023-08-24;13.00
439409;1.00;2023-08-04;10.00
439409;1.00;2023-08-26;12.00
439409;2.00;2023-09-27;12.00
439616;1.00;2023-08-18;68.00
439616;1.00;2023-08-25;71.00
439616;1.00;2023-08-16;56.00
439616;2.00;2023-09-17;102.00
439616;1.00;2023-08-12;62.00
439616;3.00;2023-09-26;120.00
439616;1.00;2023-08-03;68.00
439616;1.00;2023-09-07;42.00
439616;1.00;2023-08-26;70.00
439616;1.00;2023-09-05;51.00
439616;2.00;2023-09-24;98.00
439616;1.00;2023-09-27;37.00
439616;1.00;2023-08-08;62.00
439616;1.00;2023-08-11;63.00
439616;1.00;2023-08-30;61.00
439616;1.00;2023-09-06;50.00
439616;1.00;2023-09-09;53.00
439616;2.00;2023-09-28;48.00
439616;1.00;2023-08-06;67.00
439616;2.00;2023-08-09;112.00
439616;1.00;2023-09-20;41.00
439616;1.00;2023-08-24;72.00
439616;1.00;2023-08-27;69.00
439616;1.00;2023-09-12;47.00
439617;1.00;2023-08-04;36.00
439617;1.00;2023-08-17;83.00
439617;1.00;2023-08-24;59.00
439617;6.00;2023-09-02;368.00
439617;1.00;2023-09-15;105.00
439617;3.00;2023-09-18;94.00
439617;2.00;2023-09-28;216.00
439617;6.00;2023-09-14;333.00
439617;1.00;2023-08-06;34.00
439617;3.00;2023-08-19;158.00
439617;5.00;2023-09-01;194.00
439617;2.00;2023-09-04;85.00
439617;1.00;2023-08-05;35.00
439617;3.00;2023-08-18;164.00
439617;3.00;2023-08-21;216.00
439617;3.00;2023-09-13;252.00
439617;2.00;2023-08-27;96.00
439617;1.00;2023-08-30;42.00
439617;2.00;2023-08-10;45.00
439617;2.00;2023-09-11;180.00
439617;2.00;2023-09-21;192.00
439617;2.00;2023-08-03;42.00
439617;3.00;2023-08-09;56.00
439617;3.00;2023-09-17;291.00
439617;2.00;2023-09-23;184.00
439617;1.00;2023-09-26;84.00
439617;2.00;2023-08-02;70.00
439617;2.00;2023-08-08;66.00
439617;1.00;2023-08-15;34.00
439617;2.00;2023-08-28;46.00
439617;1.00;2023-09-03;86.00
439617;3.00;2023-09-16;300.00
439617;1.00;2023-09-19;87.00
439617;2.00;2023-09-22;188.00
439617;1.00;2023-09-29;106.00
439617;5.00;2023-08-12;129.00
439617;1.00;2023-08-22;66.00
439617;1.00;2023-08-25;58.00
439617;3.00;2023-09-07;219.00
439617;1.00;2023-09-20;86.00
439617;5.00;2023-09-06;78.00
439617;3.00;2023-08-16;66.00
439617;3.00;2023-08-23;130.00
439617;4.00;2023-08-26;156.00
439617;2.00;2023-08-29;88.00
439617;1.00;2023-09-05;83.00
439617;4.00;2023-09-08;200.00
439617;2.00;2023-09-24;172.00
439617;1.00;2023-09-27;79.00
439617;3.00;2023-09-30;315.00
439617;2.00;2023-09-09;92.00
439618;2.00;2023-08-07;27.00
439618;1.00;2023-08-12;25.00
439618;1.00;2023-08-25;23.00
439619;1.00;2023-08-07;14.00
439619;2.00;2023-09-01;17.00
439619;2.00;2023-08-12;12.00
439619;1.00;2023-08-18;12.00
